store_id,dept_id,residual_count,mean_residual,median_residual,residual_mad,robust_daily_scale,residual_std,positive_residual_share,skewness,q90,q95,q975,q99,top_1pct_abs_share
WI_1,HOBBIES_2,196.0,-1.8858686997898149,-2.88559691765634,9.096004863422412,13.485736810510067,13.974746364722174,0.4387755102040816,0.09297853025187146,14.919881898797858,21.909705148877755,26.707416010907732,34.57072442715511,0.03679489307865473
WI_1,HOUSEHOLD_1,196.0,-9.961045898329305,-13.306572359650914,44.31464922131559,65.70089893552249,68.43679497807301,0.3877551020408163,0.4118805442514616,78.99843294056922,113.53721285127531,145.94689913227955,153.15438920575863,0.04520276504344257
WI_1,HOUSEHOLD_2,196.0,-2.24780569835988,-3.1111685112674508,15.8068338465945,23.435211860961005,23.515830476631265,0.4336734693877551,0.32513818373428593,25.322181998078193,38.95230021739769,49.663532103219765,61.085970427027426,0.039318584881687386
WI_2,FOODS_1,196.0,9.336959189572305,3.45467506832523,54.08638037113303,80.18846753824182,79.93038489523194,0.5102040816326531,0.22981670310642552,109.23491010535469,141.74280934524137,182.74988545444575,207.82913555982057,0.03403026947053938
WI_2,FOODS_2,196.0,43.78436392621034,26.27939420494647,95.50387306854128,141.5940422114193,186.07430718140102,0.5612244897959183,0.50750582045334,296.6251015504328,419.70714501370236,467.70452788459806,509.39050033327163,0.04260714555174837
WI_2,FOODS_3,196.0,21.032993394081284,-6.199487986040367,147.3987781637178,218.53342850552798,227.36250883644337,0.4897959183673469,0.4664500845090981,303.1657991292727,401.9852764713614,548.4738982382087,608.818216493753,0.04222415756179906
WI_2,HOBBIES_1,196.0,6.079324427797281,4.146210925118098,27.384969405918667,40.600955641215016,39.30604457107614,0.5408163265306123,0.2193488174977671,61.90892897650362,75.1156825373569,80.56736723720519,105.4742902538086,0.03472309447644405
WI_2,HOBBIES_2,196.0,-0.405404490083821,-4.155420620695498,7.337237843819103,10.8781888272462,15.523377674071106,0.3877551020408163,1.7265941185999678,17.419798465998703,34.15113787276641,39.82010083176017,54.980619186802436,0.061524841768181536
WI_2,HOUSEHOLD_1,196.0,36.78715218080184,29.407311915645494,90.12255046486905,133.61569331921484,151.14968863681887,0.5714285714285714,1.0108862944694865,217.09335569071396,295.77414677582584,392.74818076184465,432.8439376765658,0.05966917522767122
WI_2,HOUSEHOLD_2,196.0,2.6224016400741488,1.65168718962736,14.87211342006055,22.049395356581773,20.901129944591947,0.5357142857142857,0.3860615836403324,29.347513264012782,41.70380435249426,49.74350082712061,55.531315300281335,0.0357463768860526
WI_3,FOODS_1,196.0,4.467008498507933,-2.9011809672511646,35.96819206127786,53.32644155005055,59.584599410376455,0.4846938775510204,0.6965754571595041,84.05025397128362,117.7829512113801,147.99389868158505,176.28314462645554,0.0413740955676018
WI_3,FOODS_2,196.0,18.475766207901174,16.12530927846919,40.137203990042565,59.5074186356371,62.06893890221108,0.6020408163265306,0.08759423305382327,90.94156414386461,129.1683526288991,140.00537837308843,156.36080743495052,0.0396038320808185
WI_3,FOODS_3,196.0,30.09775978213791,21.262244224030837,105.13265325426892,155.8696717147791,177.12564316445585,0.5357142857142857,0.6775416141265208,261.13864912640975,325.2379903081334,410.3704745754774,490.2010197300102,0.05293823382457471
WI_3,HOBBIES_1,196.0,3.558654007127399,0.7906245843298478,30.462164032408694,45.163204394449124,49.3405668294861,0.5102040816326531,0.381813183343199,66.32494593849447,87.28431412465298,105.78295887998496,120.84693010285277,0.04220644452934377
WI_3,HOBBIES_2,196.0,1.810580581444003,-0.4469247879465872,8.108681792074554,12.021931624929733,13.424843082411579,0.4846938775510204,0.6141422172900803,18.464248268285274,27.710780561537227,32.276850541739506,37.95054142713583,0.042791064079983496
WI_3,HOUSEHOLD_1,196.0,11.63444361288783,8.813325995676337,48.37369855329746,71.71884547511881,77.41091641494262,0.5459183673469388,0.42901034086974504,108.66133514799554,144.95467215740842,157.28572368493067,219.8710012398929,0.04915793708614417
WI_3,HOUSEHOLD_2,196.0,4.3747076700203245,1.892708255842848,14.813455611294671,21.96242928930548,22.6340022000932,0.5204081632653061,0.6878024300715303,31.14415062575783,45.688748305325404,51.83506419778134,71.00589333532024,0.048824465230622005
